City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1183,Jaen,ES,2022-09-21 18:09:19,38.0,-3.5,80.26,46,62,10.25
1184,Qaanaaq,GL,2022-09-21 18:11:42,77.484,-69.3632,30.87,77,99,7.29
1185,Klaksvik,FO,2022-09-21 18:10:07,62.2266,-6.589,54.52,97,100,22.46
1186,Polyarnyy,RU,2022-09-21 18:11:43,69.1989,33.4478,43.21,68,100,17.94
1187,Tessalit,ML,2022-09-21 18:11:44,20.1986,1.0114,98.56,16,16,2.64
1188,Sao Filipe,CV,2022-09-21 18:11:44,14.8961,-24.4956,78.84,75,23,11.14
1189,Barrow,US,2022-09-21 18:10:01,71.2906,-156.7887,35.62,100,100,10.36
1190,Mahebourg,MU,2022-09-21 18:12:45,-20.4081,57.7,72.25,88,75,12.66
1191,Xinyu,CN,2022-09-21 18:12:46,27.8043,114.9334,67.19,54,95,3.18
1192,Mitsamiouli,KM,2022-09-21 18:12:46,-11.3847,43.2844,75.33,77,75,2.3
1193,Kruisfontein,ZA,2022-09-21 18:08:44,-34.0033,24.7314,60.89,69,68,3.76
1194,Cherskiy,RU,2022-09-21 18:12:47,68.75,161.3,36.81,63,88,7.99
1195,Norman Wells,CA,2022-09-21 18:12:48,65.282,-126.8329,50.04,76,100,5.75
1196,Arlit,NE,2022-09-21 18:12:48,18.7369,7.3853,98.65,21,88,5.5
1197,Keetmanshoop,NA,2022-09-21 18:12:49,-26.5833,18.1333,68.9,10,83,9.48
1198,High Level,CA,2022-09-21 18:12:49,58.5169,-117.136,53.71,66,40,9.22
1199,Cidreira,BR,2022-09-21 18:09:32,-30.1811,-50.2056,64.08,79,85,10.29
1200,Nikolsk,RU,2022-09-21 18:12:50,53.7189,46.0712,60.15,89,100,6.13
1201,Luancheng,CN,2022-09-21 18:12:50,37.8792,114.6517,65.3,49,25,6.44
1202,Nelson Bay,AU,2022-09-21 18:12:51,-32.7167,152.15,63.0,92,100,24.0
1203,Puerto Cabezas,NI,2022-09-21 18:12:51,14.0351,-83.3888,85.95,65,64,3.18
1204,Bengkulu,ID,2022-09-21 18:12:52,-3.8004,102.2655,74.68,90,89,3.85
1205,Celestun,MX,2022-09-21 18:12:53,20.8667,-90.4,85.37,63,2,10.16
1206,Elizabeth City,US,2022-09-21 18:12:53,36.2946,-76.2511,89.62,51,0,5.01
1207,Dunedin,NZ,2022-09-21 18:11:31,-45.8742,170.5036,43.81,89,23,3.38
1208,Saint-Jean-Port-Joli,CA,2022-09-21 18:12:55,47.2171,-70.2658,58.87,86,42,2.64
1209,San Cristobal,VE,2022-09-21 18:12:56,7.7669,-72.225,80.78,53,96,1.72
1210,Borogontsy,RU,2022-09-21 18:12:56,62.6683,131.1683,27.81,87,34,9.4
1211,Mar Del Plata,AR,2022-09-21 18:11:16,-38.0023,-57.5575,57.94,71,0,11.99
1212,Zhezkazgan,KZ,2022-09-21 18:12:57,47.8043,67.7144,65.44,16,0,8.97
1213,Thompson,CA,2022-09-21 18:12:57,55.7435,-97.8558,46.56,61,75,9.22
1214,North Platte,US,2022-09-21 18:12:58,41.1239,-100.7654,60.69,49,100,18.01
1215,Ribeira Grande,PT,2022-09-21 18:12:58,38.5167,-28.7,75.6,88,75,4.61
1216,Necochea,AR,2022-09-21 18:12:59,-38.5473,-58.7368,59.79,43,89,5.5
1217,Saint-Philippe,RE,2022-09-21 18:12:59,-21.3585,55.7679,71.19,77,29,11.95
1218,Faanui,PF,2022-09-21 18:12:59,-16.4833,-151.75,78.53,75,6,20.74
1219,Torbay,CA,2022-09-21 18:08:20,47.6666,-52.7314,58.75,72,24,5.99
1220,Oranjemund,NA,2022-09-21 18:13:00,-28.55,16.4333,59.61,62,53,4.14
1221,Awjilah,LY,2022-09-21 18:13:01,29.1081,21.2869,95.02,12,2,9.82
1222,Albolote,ES,2022-09-21 18:13:02,37.2309,-3.6551,75.99,67,20,4.61
1223,Aku,NG,2022-09-21 18:13:02,6.7081,7.3167,73.83,91,96,1.1
1224,Macas,EC,2022-09-21 18:13:02,-2.3167,-78.1167,85.75,45,40,8.05
1225,Bongor,TD,2022-09-21 18:13:03,10.2806,15.3722,78.19,82,20,3.53
1226,Dikson,RU,2022-09-21 18:13:04,73.5069,80.5464,30.94,76,100,29.68
1227,Samarai,PG,2022-09-21 18:13:04,-10.6167,150.6667,78.98,83,99,13.73
1228,Codrington,AU,2022-09-21 18:13:05,-38.2667,141.9667,53.11,94,97,4.41
1229,Angoche,MZ,2022-09-21 18:13:06,-16.2325,39.9086,75.72,76,1,15.14
1230,Mehamn,NO,2022-09-21 18:13:07,71.0357,27.8492,46.35,93,75,20.71
1231,Port Shepstone,ZA,2022-09-21 18:13:08,-30.7414,30.455,61.25,76,26,5.5
1232,Yuty,PY,2022-09-21 18:13:08,-26.6,-56.25,75.38,60,83,5.93
1233,Parintins,BR,2022-09-21 18:13:09,-2.6283,-56.7358,105.42,19,79,3.83
1234,Port Alfred,ZA,2022-09-21 18:13:10,-33.5906,26.891,60.19,85,10,3.0
1235,Tucumcari,US,2022-09-21 18:14:10,35.1717,-103.725,89.44,37,0,17.27
1236,Lebu,CL,2022-09-21 18:14:11,-37.6167,-73.65,50.72,68,42,7.11
1237,Hasaki,JP,2022-09-21 18:14:11,35.7333,140.8333,63.28,63,99,20.74
1238,Rajsamand,IN,2022-09-21 18:14:12,25.0667,73.8833,78.06,62,8,12.82
1239,Ixtapa,MX,2022-09-21 18:14:13,20.7,-105.2,85.23,74,75,4.0
1240,Camajuani,CU,2022-09-21 18:14:13,22.4833,-79.75,89.74,58,75,6.91
1241,Shubarkuduk,KZ,2022-09-21 18:14:14,49.1447,56.4872,68.49,15,0,6.62
1242,Sibolga,ID,2022-09-21 18:14:14,1.7427,98.7792,75.13,94,100,2.44
1243,Dhidhdhoo,MV,2022-09-21 18:14:15,6.8833,73.1,81.59,75,4,9.22
1244,Libreville,GA,2022-09-21 18:14:16,0.3925,9.4537,78.13,81,96,7.45
1245,Anchorage,US,2022-09-21 18:12:16,61.2181,-149.9003,44.98,83,100,5.75
1246,Broken Hill,AU,2022-09-21 18:14:16,-31.95,141.4333,53.65,93,100,15.01
1247,Cove,BJ,2022-09-21 18:14:16,7.221,2.3402,76.53,88,98,4.92
1248,Sakaiminato,JP,2022-09-21 18:11:19,35.55,133.2333,66.06,69,100,8.63
1249,Holme,DK,2022-09-21 18:14:17,56.1138,10.1725,56.77,72,79,4.16
1250,Zheleznodorozhnyy,RU,2022-09-21 18:14:18,55.7503,38.0042,50.43,90,100,3.38
1251,Halifax,CA,2022-09-21 18:11:54,44.6453,-63.5724,69.69,90,75,9.22
1252,Bagotville,AU,2022-09-21 18:13:15,-28.9833,153.4167,63.86,99,99,15.37
1253,Ashland,US,2022-09-21 18:09:43,40.8167,-82.2665,86.27,65,19,16.93
1254,Namibe,AO,2022-09-21 18:14:19,-15.1961,12.1522,66.09,84,26,11.03
1255,Kahului,US,2022-09-21 18:14:20,20.8947,-156.47,82.42,69,20,12.66
1256,Mackay,AU,2022-09-21 18:14:20,-21.15,149.2,73.69,86,86,5.23
1257,Mnogovershinnyy,RU,2022-09-21 18:14:21,53.9353,139.9242,38.95,83,84,4.81
1258,Thoen,TH,2022-09-21 18:10:16,17.6129,99.2161,74.12,98,100,1.34
1259,Flinders,AU,2022-09-21 18:13:46,-34.5833,150.8552,62.19,90,100,5.99
1260,Yokadouma,CM,2022-09-21 18:14:22,3.5167,15.05,71.19,95,98,1.99
1261,Lamu,KE,2022-09-21 18:14:22,-2.2717,40.902,77.22,86,18,15.37
1262,Dingle,PH,2022-09-21 18:14:23,10.9995,122.6711,75.27,90,93,3.22
1263,Zhigalovo,RU,2022-09-21 18:14:24,54.8097,105.1578,31.98,95,88,3.38
1264,East London,ZA,2022-09-21 18:14:24,-33.0153,27.9116,59.94,88,0,11.5
1265,Ouallam,NE,2022-09-21 18:14:25,14.3188,2.0866,91.22,43,94,2.19
1266,Saldanha,ZA,2022-09-21 18:14:26,-33.0117,17.9442,60.85,78,36,9.64
1267,Husavik,IS,2022-09-21 18:14:26,66.0449,-17.3389,49.21,85,86,6.11
1268,Todos Santos,MX,2022-09-21 18:14:26,23.45,-110.2167,83.66,82,52,7.11
1269,Barsovo,RU,2022-09-21 18:14:27,61.1667,73.1667,55.53,70,5,14.23
1270,Port Elizabeth,ZA,2022-09-21 18:11:34,-33.918,25.5701,63.1,88,0,10.36
1271,Lagoa,PT,2022-09-21 18:14:27,39.05,-27.9833,74.23,81,64,12.71
1272,Srednekolymsk,RU,2022-09-21 18:12:20,67.45,153.6833,35.42,98,100,8.28
1273,Komsomolskiy,UZ,2022-09-21 18:14:29,40.4272,71.7189,74.12,40,53,4.61
1274,Mathbaria,BD,2022-09-21 18:14:29,22.2876,89.9593,79.27,90,11,6.2
1275,Nizwa,OM,2022-09-21 18:14:29,22.9333,57.5333,84.83,41,47,1.68
1276,Paamiut,GL,2022-09-21 18:14:30,61.994,-49.6678,42.33,67,76,11.65
1277,Hammond,US,2022-09-21 18:09:40,41.5834,-87.5,89.19,66,0,14.97
1278,Bambous Virieux,MU,2022-09-21 18:14:31,-20.3428,57.7575,72.21,88,75,12.66
1279,Grand Gaube,MU,2022-09-21 18:14:31,-20.0064,57.6608,72.37,74,4,10.0
1280,Umm Kaddadah,SD,2022-09-21 18:15:32,13.6017,26.6876,92.77,19,27,12.93
1281,Berlevag,NO,2022-09-21 18:15:32,70.8578,29.0864,46.4,81,75,28.77
1282,Shenkursk,RU,2022-09-21 18:15:34,62.1091,42.896,43.47,96,86,4.47
1283,Ketchikan,US,2022-09-21 18:15:35,55.3422,-131.6461,57.67,82,0,8.05
1284,Tasiilaq,GL,2022-09-21 18:10:57,65.6145,-37.6368,37.56,94,73,4.07
1285,Luang Prabang,LA,2022-09-21 18:15:35,19.8856,102.1347,71.56,99,85,1.25
1286,Butaritari,KI,2022-09-21 18:15:21,3.0707,172.7902,79.61,76,88,3.56
1287,Nome,US,2022-09-21 18:14:00,64.5011,-165.4064,44.67,77,100,25.32
1288,Hambantota,LK,2022-09-21 18:15:37,6.1241,81.1185,79.68,82,5,15.79
1289,Olbia,IT,2022-09-21 18:15:37,40.9214,9.4856,73.45,73,75,5.75
1290,Cumra,TR,2022-09-21 18:15:38,37.5732,32.7745,59.14,70,64,3.2
1291,Mazagao,BR,2022-09-21 18:15:39,-0.115,-51.2894,95.05,43,3,6.35
1292,Beaufort,MY,2022-09-21 18:15:39,5.3473,115.7455,75.24,93,97,2.48
1293,Saint-Michel-Des-Saints,CA,2022-09-21 18:15:40,46.6834,-73.9159,65.1,62,68,9.62
1294,Erdenet,MN,2022-09-21 18:15:40,49.0333,104.0833,32.04,80,6,1.63
1295,Baykit,RU,2022-09-21 18:15:40,61.67,96.37,34.39,93,100,7.14
1296,Vostok,RU,2022-09-21 18:12:18,46.4856,135.8833,37.36,75,0,5.61
1297,Marsh Harbour,BS,2022-09-21 18:15:41,26.5412,-77.0636,84.43,70,1,16.8
1298,Viedma,AR,2022-09-21 18:15:42,-40.8135,-62.9967,47.52,74,52,14.54
1299,Bonavista,CA,2022-09-21 18:15:42,48.6499,-53.1147,54.54,69,33,16.33
1300,Puerto Del Rosario,ES,2022-09-21 18:15:43,28.5004,-13.8627,76.75,78,20,12.66
1301,Wolsztyn,PL,2022-09-21 18:15:43,52.1155,16.1171,51.98,65,72,5.73
1302,Turukhansk,RU,2022-09-21 18:15:44,65.8167,87.9833,39.61,96,100,18.01
1303,Coihueco,CL,2022-09-21 18:15:44,-36.6167,-71.8333,54.34,50,40,5.75
1304,Galesong,ID,2022-09-21 18:15:45,-5.3166,119.3661,75.22,81,86,7.02
1305,Cayenne,GF,2022-09-21 18:13:21,4.9333,-52.3333,89.64,62,46,16.11
1306,Bethel,US,2022-09-21 18:13:53,41.3712,-73.414,78.19,60,0,3.44
1307,Santa Marta De Tormes,ES,2022-09-21 18:15:45,40.9506,-5.6272,74.86,35,20,13.0
1308,Castro,BR,2022-09-21 18:15:46,-24.7911,-50.0119,58.82,99,100,4.47
1309,Bayji,IQ,2022-09-21 18:15:46,34.9311,43.487,92.41,24,85,5.01
1310,Hofn,IS,2022-09-21 18:15:47,64.2539,-15.2082,50.02,93,20,3.44
1311,Port Lincoln,AU,2022-09-21 18:15:47,-34.7333,135.8667,53.51,83,35,5.32
1312,Olafsvik,IS,2022-09-21 18:11:13,64.8945,-23.7142,50.2,85,96,1.72
1313,Toamasina,MG,2022-09-21 18:15:48,-18.1667,49.3833,69.8,88,75,2.3
1314,Dawson Creek,CA,2022-09-21 18:15:48,55.7666,-120.2362,62.24,42,0,2.3
1315,Broome,US,2022-09-21 18:15:49,42.2506,-75.833,80.71,57,0,10.36
1316,Honiara,SB,2022-09-21 18:15:49,-9.4333,159.95,74.98,86,100,1.83
1317,Ahvaz,IR,2022-09-21 18:15:50,31.3203,48.6693,87.75,29,0,2.3
1318,Cockburn Town,TC,2022-09-21 18:15:50,21.4612,-71.1419,82.62,83,100,25.46
1319,Guangyuan,CN,2022-09-21 18:15:51,32.442,105.823,64.87,96,95,2.28
1320,Umm Lajj,SA,2022-09-21 18:15:51,25.0213,37.2685,82.85,64,0,7.49
1321,Sal Rei,CV,2022-09-21 18:15:51,16.1833,-22.9167,82.6,69,75,19.57
1322,Mareeba,AU,2022-09-21 18:15:52,-17.0,145.4333,66.92,93,95,2.3
1323,Hermanus,ZA,2022-09-21 18:15:52,-34.4187,19.2345,54.81,80,40,1.43
1324,Dwarka,IN,2022-09-21 18:15:53,22.2394,68.9678,80.55,74,35,9.19
1325,Astana,KZ,2022-09-21 18:15:53,51.1801,71.446,57.15,72,0,6.71
1326,Santa Luzia,BR,2022-09-21 18:16:54,-19.7697,-43.8514,85.1,53,75,13.8
1327,Carnarvon,AU,2022-09-21 18:16:54,-24.8667,113.6333,64.36,78,0,20.13
1328,Beyneu,KZ,2022-09-21 18:16:55,45.3167,55.2,74.43,18,0,14.54
1329,Malakal,SS,2022-09-21 18:16:55,9.5334,31.6605,75.18,91,92,6.33
1330,Banda Aceh,ID,2022-09-21 18:16:56,5.5577,95.3222,79.09,80,100,11.12
1331,Jalu,LY,2022-09-21 18:16:56,29.0331,21.5482,95.02,12,1,8.81
1332,Lethem,GY,2022-09-21 18:16:57,3.3803,-59.7968,87.89,56,75,2.39
1333,Matagami,CA,2022-09-21 18:16:59,49.7502,-77.6328,57.31,100,75,6.91
1334,Innisfail,AU,2022-09-21 18:17:00,-17.5333,146.0333,70.97,91,88,3.11
1335,Oktyabrskiy,RU,2022-09-21 18:17:01,54.4815,53.471,64.83,30,100,3.42
1336,Oshawa,CA,2022-09-21 18:17:01,43.9001,-78.8496,77.25,79,75,11.5
1337,Kudahuvadhoo,MV,2022-09-21 18:17:02,2.6708,72.8944,82.74,70,8,7.0
1338,Hatillo,PR,2022-09-21 18:17:02,18.4863,-66.8254,93.11,53,67,7.0
1339,Ayagoz,KZ,2022-09-21 18:17:03,47.9714,80.4392,58.5,46,0,10.18
1340,Nelson,NZ,2022-09-21 18:17:03,-41.2833,173.2833,48.29,96,58,5.84
1341,Praia Da Vitoria,PT,2022-09-21 18:17:04,38.7333,-27.0667,78.76,88,75,4.99
1342,Gobabis,NA,2022-09-21 18:17:04,-22.45,18.9667,61.47,10,0,7.18
1343,Yulara,AU,2022-09-21 18:17:06,-25.2406,130.9889,57.78,34,0,9.1
1344,Kiruna,SE,2022-09-21 18:17:06,67.8557,20.2251,41.92,93,40,12.66
1345,Pacific Grove,US,2022-09-21 18:17:07,36.6177,-121.9166,71.35,74,75,5.75
1346,Souillac,MU,2022-09-21 18:17:07,-20.5167,57.5167,70.18,88,75,12.66
1347,Dillon,US,2022-09-21 18:17:08,34.4166,-79.3712,94.24,34,0,5.35
1348,Lanxi,CN,2022-09-21 18:17:09,29.2195,119.477,68.31,84,98,3.4
1349,Norsup,VU,2022-09-21 18:17:09,-16.0667,167.3833,76.73,84,6,6.06
1350,Tombouctou,ML,2022-09-21 18:17:10,20.0,-3.0,97.38,28,16,12.26
1351,Okha,RU,2022-09-21 18:17:10,53.5739,142.9478,45.19,88,26,12.19
1352,Akyab,MM,2022-09-21 18:17:11,20.15,92.9,81.12,81,55,2.95
1353,Formosa,AR,2022-09-21 18:17:12,-26.1775,-58.1781,82.38,44,20,18.41
1354,Senneterre,CA,2022-09-21 18:17:12,48.3835,-77.2328,60.37,89,100,14.79
1355,Makakilo City,US,2022-09-21 18:14:06,21.3469,-158.0858,79.12,66,20,12.66
1356,Hami,CN,2022-09-21 18:17:13,42.8,93.45,68.18,15,0,3.18
1357,Hanzhong,CN,2022-09-21 18:17:14,33.0728,107.0303,61.83,89,57,1.74
1358,Hit,IQ,2022-09-21 18:17:09,33.6416,42.8251,91.45,22,67,2.57
1359,New Norfolk,AU,2022-09-21 18:17:15,-42.7826,147.0587,52.72,74,76,2.84
1360,Salalah,OM,2022-09-21 18:17:15,17.0151,54.0924,80.69,83,75,8.05
1361,Rawson,AR,2022-09-21 18:17:16,-43.3002,-65.1023,50.43,77,53,17.4
1362,Barao De Cocais,BR,2022-09-21 18:17:17,-19.9458,-43.4872,77.38,51,71,4.07
1363,Mokrous,RU,2022-09-21 18:17:17,51.2333,47.5167,64.94,82,100,6.06
1364,Camocim,BR,2022-09-21 18:14:50,-2.9022,-40.8411,86.49,61,2,20.4
1365,Usinsk,RU,2022-09-21 18:17:18,65.9939,57.5281,36.73,80,81,20.67
1366,Pontianak,ID,2022-09-21 18:17:19,-0.0333,109.3333,73.65,93,74,2.57
1367,Lakhnadon,IN,2022-09-21 18:17:19,22.6,79.6,72.1,94,100,12.71
1368,Lorengau,PG,2022-09-21 18:17:20,-2.0226,147.2712,79.05,80,17,2.66
1369,Olavarria,AR,2022-09-21 18:17:21,-36.8927,-60.3225,61.02,41,82,8.23
1370,Georgetown,MY,2022-09-21 18:17:22,5.4112,100.3354,77.9,91,20,0.0
1371,Gamba,GA,2022-09-21 18:18:23,-2.65,10.0,75.61,84,75,7.99
1372,Atbasar,KZ,2022-09-21 18:18:23,51.8,68.3333,65.17,39,0,1.92
1373,Constitucion,CL,2022-09-21 18:18:24,-35.3333,-72.4167,54.36,60,11,11.92
1374,Madimba,TZ,2022-09-21 18:18:25,-10.4,40.3333,72.54,84,36,7.34
1375,Seoul,KR,2022-09-21 18:16:45,37.5683,126.9778,63.84,88,0,3.44
1376,Kanye,BW,2022-09-21 18:18:25,-24.9667,25.3327,61.14,16,0,7.18
1377,Novikovo,RU,2022-09-21 18:18:26,51.1537,37.8879,52.11,71,18,4.63
1378,Sirsa,IN,2022-09-21 18:18:26,29.5333,75.0167,80.55,74,22,6.04
1379,Chumphon,TH,2022-09-21 18:18:27,10.3333,98.8333,72.0,94,99,3.33
1380,Upington,ZA,2022-09-21 18:18:28,-28.4478,21.2561,59.38,33,0,6.91
1381,Mitu,CO,2022-09-21 18:18:28,1.1983,-70.1733,94.78,40,95,2.48
1382,Porto Santo,PT,2022-09-21 18:18:29,33.072,-16.3415,73.78,73,40,10.36
1383,Tripoli,LY,2022-09-21 18:16:58,32.8752,13.1875,78.76,66,78,8.3
1384,Mahajanga,MG,2022-09-21 18:18:29,-15.7167,46.3167,80.62,47,20,12.66
1385,Meadow Lake,US,2022-09-21 18:13:51,34.8014,-106.5436,82.69,50,18,9.17
1386,Laguna,US,2022-09-21 18:18:30,38.421,-121.4238,71.15,88,100,4.61
1387,Manono,CD,2022-09-21 18:18:30,-7.3,27.4167,77.23,60,83,0.6
1388,San Patricio,US,2022-09-21 18:18:31,28.017,-97.5169,91.26,45,3,8.08
1389,Longyearbyen,SJ,2022-09-21 18:18:32,78.2186,15.6401,35.44,69,40,25.32
1390,Belaya Gora,RU,2022-09-21 18:18:33,68.5333,146.4167,32.43,99,100,9.15
1391,Chicago,US,2022-09-21 18:14:12,41.85,-87.65,87.04,63,59,7.0
1392,Katobu,ID,2022-09-21 18:18:34,-4.9408,122.5276,74.25,92,63,1.23
1393,Podporozhye,RU,2022-09-21 18:18:34,60.9112,34.1706,43.41,97,55,4.0
1394,Najran,SA,2022-09-21 18:18:35,17.4924,44.1277,84.85,19,14,2.26
1395,Stokmarknes,NO,2022-09-21 18:18:35,68.5646,14.9108,51.78,93,100,3.44
1396,Rowlett,US,2022-09-21 18:16:03,32.9029,-96.5639,97.57,44,0,5.01
1397,Ambilobe,MG,2022-09-21 18:18:35,-13.2,49.05,76.32,59,67,2.24
1398,Zhigansk,RU,2022-09-21 18:18:36,66.7697,123.3711,30.06,95,100,17.6
1399,Hundorp,NO,2022-09-21 18:18:36,61.5552,9.9407,44.91,78,53,5.41
1400,Aksarka,RU,2022-09-21 18:18:37,66.5606,67.7975,37.53,77,79,18.75
1401,Luderitz,NA,2022-09-21 18:18:37,-26.6481,15.1594,63.72,47,72,7.65
1402,Susanville,US,2022-09-21 18:17:11,40.4163,-120.653,57.9,66,75,3.0
1403,San Carlos,VE,2022-09-21 18:18:39,9.6612,-68.5827,86.54,63,100,4.0
1404,Ust-Abakan,RU,2022-09-21 18:18:39,53.8525,91.3742,43.9,87,56,2.24
1405,Maldonado,UY,2022-09-21 18:18:39,-34.6667,-54.9167,60.19,49,83,11.21
1406,Bonita Springs,US,2022-09-21 18:18:40,26.3398,-81.7787,91.98,71,7,1.01
1407,Yumen,CN,2022-09-21 18:18:40,40.2833,97.2,59.27,14,0,10.27
1408,Fortuna,US,2022-09-21 18:17:09,40.5982,-124.1573,66.65,83,100,3.85
1409,Dzhebariki-Khaya,RU,2022-09-21 18:18:42,62.2167,135.8,25.56,86,39,4.88
1410,Vaitape,PF,2022-09-21 18:18:42,-16.5167,-151.75,78.55,74,6,20.62
1411,Shimoda,JP,2022-09-21 18:18:43,34.6667,138.95,64.11,73,99,22.44
1412,Ucluelet,CA,2022-09-21 18:14:23,48.9329,-125.5528,71.91,44,3,4.03
1413,Sangar,RU,2022-09-21 18:18:43,63.9242,127.4739,29.53,91,23,14.34
1414,Guerrero Negro,MX,2022-09-21 18:14:01,27.9769,-114.0611,78.6,59,64,7.87
1415,Hokitika,NZ,2022-09-21 18:18:45,-42.7167,170.9667,46.4,76,1,4.61
1416,Batie,BF,2022-09-21 18:18:45,9.8833,-2.9167,77.27,82,79,1.97
1417,Bilma,NE,2022-09-21 18:18:46,18.6853,12.9164,96.42,10,16,6.49
1418,Airai,TL,2022-09-21 18:18:46,-8.9266,125.4092,60.35,84,98,2.64
1419,Goure,NE,2022-09-21 18:19:47,13.9835,10.2704,91.36,28,75,6.78
1420,Ponta Do Sol,PT,2022-09-21 18:19:47,32.6667,-17.1,75.83,80,53,4.47
1421,Byron Bay,AU,2022-09-21 18:19:47,-28.65,153.6167,63.95,87,96,16.26
1422,Bac Lieu,VN,2022-09-21 18:19:48,9.285,105.7244,78.22,88,100,8.95
1423,Palmer,US,2022-09-21 18:19:48,42.1584,-72.3287,75.06,60,40,4.61
1424,Suntar,RU,2022-09-21 18:19:49,62.1444,117.6319,29.41,84,96,6.06
1425,Clyde River,CA,2022-09-21 18:19:49,70.4692,-68.5914,30.43,74,75,2.3
1426,Lewiston,US,2022-09-21 18:19:50,44.1003,-70.2148,67.86,76,100,5.75
1427,Bat Yam,IL,2022-09-21 18:19:50,32.0231,34.7503,78.91,62,20,9.22
1428,Murray Bridge,AU,2022-09-21 18:19:51,-35.1167,139.2667,54.12,96,18,8.14
1429,Wasilla,US,2022-09-21 18:15:02,61.5814,-149.4394,44.06,94,100,4.61
1430,Jumla,NP,2022-09-21 18:19:51,29.2747,82.1838,58.51,91,56,3.09
1431,Aykhal,RU,2022-09-21 18:19:52,66.0,111.5,9.28,97,86,5.73
1432,Lima,PE,2022-09-21 18:18:57,-12.0432,-77.0282,61.05,72,100,4.61
1433,San Felipe,VE,2022-09-21 18:19:52,10.3399,-68.7425,91.17,44,76,7.36
1434,Antofagasta,CL,2022-09-21 18:18:36,-23.65,-70.4,61.84,67,3,8.32
1435,Lander,US,2022-09-21 18:19:53,42.833,-108.7307,64.99,62,100,8.05
1436,Ponta Delgada,PT,2022-09-21 18:19:54,37.7333,-25.6667,75.92,83,20,10.36
1437,Salina Cruz,MX,2022-09-21 18:19:54,16.1667,-95.2,88.23,55,90,14.92
1438,Dryden,CA,2022-09-21 18:19:54,49.7833,-92.7503,50.29,71,75,6.91
1439,Sorrento,IT,2022-09-21 18:15:58,40.626,14.3744,69.26,70,21,5.99
1440,Haines Junction,CA,2022-09-21 18:19:55,60.7522,-137.5108,55.35,67,100,10.36
1441,Pangkalanbuun,ID,2022-09-21 18:19:56,-2.6833,111.6167,74.59,94,99,0.98
1442,Kibala,TD,2022-09-21 18:19:56,9.1104,18.3463,80.55,83,20,3.44
1443,San Jose,US,2022-09-21 18:15:26,37.3394,-121.895,74.01,60,75,5.75
1444,Xilagani,GR,2022-09-21 18:19:57,40.9833,25.4167,58.39,54,100,17.98
1445,Yar-Sale,RU,2022-09-21 18:19:58,66.8333,70.8333,39.78,71,87,18.48
1446,Karaton,ID,2022-09-21 18:19:58,-6.3424,106.1045,75.11,91,95,1.36
1447,Hay River,CA,2022-09-21 18:19:58,60.8156,-115.7999,58.98,47,75,13.8
1448,Kerrville,US,2022-09-21 18:19:59,30.0474,-99.1403,90.55,46,40,5.75
1449,Zlotow,PL,2022-09-21 18:20:00,53.3635,17.0408,49.89,64,64,6.35
1450,Bubaque,GW,2022-09-21 18:20:00,11.2833,-15.8333,80.19,82,83,10.16
1451,Inirida,CO,2022-09-21 18:20:01,3.8653,-67.9239,79.54,84,96,1.43
1452,Palu,ID,2022-09-21 18:20:01,-0.8917,119.8707,74.26,96,99,2.77
1453,Jiazi,CN,2022-09-21 18:20:02,22.8779,116.067,76.77,81,73,8.23
1454,Nakasongola,UG,2022-09-21 18:20:03,1.3089,32.4564,64.76,78,90,4.25
1455,Gizo,SB,2022-09-21 18:20:05,-8.103,156.8419,76.12,76,100,1.63
1456,Padang,ID,2022-09-21 18:20:06,-0.9492,100.3543,75.56,94,100,8.63
1457,Bambari,CF,2022-09-21 18:20:07,5.768,20.6757,73.26,94,14,2.86
1458,Poum,NC,2022-09-21 18:20:08,-20.2333,164.0167,75.49,73,24,4.36
1459,Shingu,JP,2022-09-21 18:20:10,33.7333,135.9833,71.22,93,100,17.25
1460,Kavieng,PG,2022-09-21 18:20:10,-2.5744,150.7967,80.96,72,98,2.26
1461,Sao Luiz Gonzaga,BR,2022-09-21 18:20:12,-28.4083,-54.9608,73.4,60,42,4.07
1462,Jaisalmer,IN,2022-09-21 18:20:12,26.9147,70.9181,90.18,32,5,13.89
1463,Sinnamary,GF,2022-09-21 18:20:13,5.3833,-52.95,82.83,76,65,14.05
1464,Vanderhoof,CA,2022-09-21 18:17:26,54.0166,-124.0198,57.88,38,47,2.01
1465,Krasnoselkup,RU,2022-09-21 18:21:14,65.7,82.4667,49.12,89,100,17.36
1466,Labuhan,ID,2022-09-21 18:21:15,-6.8844,112.2051,77.68,85,100,7.43
1467,Muros,ES,2022-09-21 18:21:16,42.7762,-9.0603,75.16,66,13,2.33
1468,Killorglin,IE,2022-09-21 18:21:16,52.1,-9.7833,59.27,90,93,6.24
1469,Serik,TR,2022-09-21 18:21:17,36.9169,31.0989,79.05,67,37,4.92
1470,Kentau,KZ,2022-09-21 18:21:18,43.5206,68.5094,72.64,19,0,10.85
1471,Lavrentiya,RU,2022-09-21 18:21:18,65.5833,-171.0,40.51,95,100,25.75
1472,Beringovskiy,RU,2022-09-21 18:21:19,63.05,179.3167,40.82,92,68,6.17
1473,Isiro,CD,2022-09-21 18:21:20,2.7739,27.616,67.87,98,91,1.61
1474,Kjollefjord,NO,2022-09-21 18:21:21,70.9457,27.3465,50.05,93,75,20.71
